title,release_date,price,link,average_review,num_positive_reviews,num_reviews,tags,genres,minrequirements
He Needs His Medicine,"Apr 14, 2021",0,https://store.steampowered.com/app/1590360/He_Needs_His_Medicine/?snr=1_7_7_230_150_22,Very Positive,88,,"['Single-player', 'Steam Achievements', 'Steam Cloud', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']","['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie', 'RPG']",[]
Sea Brawl Autobattler,"Nov 1, 2021",0,https://store.steampowered.com/app/1655660/Sea_Brawl_Autobattler/?snr=1_7_7_230_150_22,Very Positive,82,,"['Online PvP', 'Cross-Platform Multiplayer', 'In-App Purchases', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']","['Casual', 'Free to Play', 'Massively Multiplayer']","['Requires a 64-bit processor and operating system', 'OS: Windows 7 and later', 'Processor: Intel Pentium D o AMD Athlon 64 X2', 'Memory: 2 GB RAM', 'Graphics: NVIDIA GeForce 6800 (256 MB) o ATI Radeon X1600 Pro (256 MB)', 'Storage: 2 GB available space']"
Babble Royale,"Dec 15, 2021",0,https://store.steampowered.com/app/1759440/Babble_Royale/?snr=1_7_7_230_150_22,Mostly Positive,73,,"['Online PvP', 'Steam Achievements', 'In-App Purchases', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']","['Action', 'Casual', 'Free to Play', 'Indie']",[]
The Kite,"Nov 19, 2018",0,https://store.steampowered.com/app/968700/The_Kite/?snr=1_7_7_230_150_22,Very Positive,82,,"['Single-player', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']","['Adventure', 'Free to Play']",[]
Let It Flow,"Mar 5, 2021",0,https://store.steampowered.com/app/958850/Let_It_Flow/?snr=1_7_7_230_150_22,Very Positive,82,,"['Online PvP', 'Online Co-op', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']","['Action', 'Adventure', 'Free to Play', 'Indie', 'Racing']","['OS: Windows 7/8.1/10 (64-bit versions)', 'Processor: Intel Core i5-2400/AMD FX-8320 or better', 'Memory: 8 GB RAM', 'Graphics: NVIDIA GTX 960 2GB/AMD Radeon HD 7870 2GB or better', 'DirectX: Version 10', 'Network: Broadband Internet connection', 'Storage: 2 GB available space', 'Additional Notes: Requires broadband internet connection for multiplayer']"
Wardwell House,"Jan 14, 2020",0,https://store.steampowered.com/app/1180030/Wardwell_House/?snr=1_7_7_230_150_22,Very Positive,82,,"['Single-player', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']","['Adventure', 'Free to Play', 'Indie']",[]
Forkdrift,"Jul 30, 2020",0,https://store.steampowered.com/app/1318940/Forkdrift/?snr=1_7_7_230_150_22,Very Positive,93,,"['Single-player', 'Online PvP', 'Online Co-op', 'Cross-Platform Multiplayer', 'Partial Controller Support', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']","['Action', 'Free to Play', 'Indie']",[]
DED,"Mar 3, 2017",0,https://store.steampowered.com/app/571350/DED/?snr=1_7_7_230_150_22,Very Positive,82,,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud']","['Action', 'Free to Play', 'Indie', 'L. Stotch']",[]
FPS Game: Dev Test,"Feb 26, 2022",0,https://store.steampowered.com/app/1901200/FPS_Game_Dev_Test/?snr=1_7_7_230_150_22,Very Positive,91,,"['Single-player', 'Online PvP', 'LAN PvP', 'Steam is learning about this game\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']","['Action', 'Free to Play']","['Requires a 64-bit processor and operating system', 'OS: Windows 7', 'Processor: Core i3 or equivalent', 'Memory: 4 GB RAM', 'Graphics: GTX 960', 'DirectX: Version 11', 'Storage: 1 GB available space', 'Sound Card: N/A']"
LAST CLOUDIA,"Aug 30, 2021",0,https://store.steampowered.com/app/1687670/LAST_CLOUDIA/?snr=1_7_7_230_150_22,Mostly Positive,75,,"['Single-player', 'Online Co-op', 'Cross-Platform Multiplayer', 'In-App Purchases', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']","['Action', 'Adventure', 'Free to Play']","['Requires a 64-bit processor and operating system', 'OS: Windows 10 (64-bit versions) 20H2', 'Processor: Intel Core i3-3225/AMD A8-7650K', 'Memory: 4 GB RAM', 'Graphics: Intel HD Graphics', 'DirectX: Version 11', 'Storage: 2 GB available space', 'Sound Card: DirectX compatible sound card']"
Citywars Tower Defense,"Mar 3, 2022",0,https://store.steampowered.com/app/1890650/Citywars_Tower_Defense/?snr=1_7_7_230_150_22,Very Positive,85,,"['MMO', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam is learning about this game\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']","['Adventure', 'Casual', 'Free to Play', 'Massively Multiplayer']","['Requires a 64-bit processor and operating system', 'OS: Windows 7/8/8.1/10 x86/x64', 'Processor: Intel Core i5-2XXX @ 2.0GHz / AMD Phenom II X4 @ 2.6GHz', 'Memory: 1 GB RAM', 'Graphics: Intel HD Graphics 3000 or better', 'DirectX: Version 10', 'Network: Broadband Internet connection', 'Storage: 2 GB available space', 'Additional Notes: Graphics driver: OpenGL 3.2 or DirectX 11.0']"
Halfquake Trilogy,"Oct 5, 2018",0,https://store.steampowered.com/app/644320/Halfquake_Trilogy/?snr=1_7_7_230_150_22,Very Positive,82,,"['Single-player', 'Steam Achievements']","['Action', 'Adventure', 'Free to Play']",[]
Prison Life,"Mar 31, 2022",0,https://store.steampowered.com/app/1904820/Prison_Life/?snr=1_7_7_230_150_22,Very Positive,82,,"['Online PvP', 'Online Co-op', 'Cross-Platform Multiplayer', 'In-App Purchases', 'Steam is learning about this game\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']","['Casual', 'Free to Play', 'Indie', 'RPG', 'Simulation', 'Strategy']","['Requires a 64-bit processor and operating system', 'OS: Windows 7, 8/8.1, 10, 11', 'Processor: 2.4 GHz', 'Memory: 2 GB RAM', 'Storage: 500 MB available space']"
KillSteel,"Apr 17, 2020",0,https://store.steampowered.com/app/1269550/KillSteel/?snr=1_7_7_230_150_22,Very Positive,82,,"['Single-player', 'Full controller support', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']","['Action', 'Casual', 'Free to Play']","['Requires a 64-bit processor and operating system', 'OS: 64-bit Windows 7 / 10', 'Processor: 2GHz', 'Memory: 4 GB RAM', 'Graphics: GTX 760', 'DirectX: Version 11', 'Storage: 1 GB available space']"
Jendo: Origins,"Nov 4, 2020",0,https://store.steampowered.com/app/1449430/Jendo_Origins/?snr=1_7_7_230_150_22,Very Positive,81,,"['Single-player', 'Steam Achievements', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']","['Casual', 'Free to Play']",[]
Mainland,"May 8, 2015",0,https://store.steampowered.com/app/366800/Mainland/?snr=1_7_7_230_150_22,Very Positive,82,,['Single-player'],"['Adventure', 'Free to Play', 'Indie', 'Vasily Voronkov']",[]
Burn Me Twice,"May 28, 2020",0,https://store.steampowered.com/app/1283140/Burn_Me_Twice/?snr=1_7_7_230_150_22,Very Positive,82,,"['Single-player', 'Steam Achievements', 'Full controller support', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']","['Adventure', 'Free to Play']","['OS: Windows 7 (64 bit) or Newer (64 bit) Windows OS', 'Processor: 2.5 GHz Dual core', 'Memory: 4 GB RAM', 'Graphics: NVIDIA GeForce 760, AMD Radeon R7 270X, or better', 'DirectX: Version 11', 'Storage: 700 MB available space', 'Additional Notes: Gamepad or Controller Recommended']"
Sherwood Extreme,"May 12, 2021",0,https://store.steampowered.com/app/1340180/Sherwood_Extreme/?snr=1_7_7_230_150_22,Very Positive,82,,"['Single-player', 'Online Co-op', 'In-App Purchases', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']","['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie', 'RPG']","['Requires a 64-bit processor and operating system', 'OS: Windows 7', 'Processor: Dual core 2.0 GHz', 'Memory: 4 GB RAM', 'Graphics: Intel HD 520', 'DirectX: Version 11', 'Storage: 1 GB available space']"
Coloring Book for Adults,"Nov 5, 2020",0,https://store.steampowered.com/app/1431240/Coloring_Book_for_Adults/?snr=1_7_7_230_150_22,Very Positive,82,,"['Single-player', 'Steam Achievements', 'In-App Purchases', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']",['Casual'],[]
Ninja Hanrei,"Nov 29, 2020",0,https://store.steampowered.com/app/1384620/Ninja_Hanrei/?snr=1_7_7_230_150_22,Very Positive,82,,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']","['Action', 'Free to Play']","['Requires a 64-bit processor and operating system', 'OS: Windows 8+', 'Processor: Intel core i3 or similar (1 Ghz)', 'Memory: 2 GB RAM', 'Graphics: Open GL 1.5', 'Storage: 100 MB available space']"
Collective: the Community Created Card Game,"Mar 27, 2020",0,https://store.steampowered.com/app/878940/Collective_the_Community_Created_Card_Game/?snr=1_7_7_230_150_22,Very Positive,82,,"['Single-player', 'Online PvP', 'Steam Achievements', 'In-App Purchases', 'Includes level editor', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']","['Free to Play', 'Indie', 'Strategy']","['Requires a 64-bit processor and operating system', 'OS: Windows 7+', 'Processor: Intel® Pentium® IV 2.4 GHz or AMD 3500+', 'Memory: 2 GB RAM', 'Graphics: NVIDIA® GeForce 8800 or ATI Radeon® X1900', 'DirectX: Version 10', 'Network: Broadband Internet connection', 'Storage: 1 GB available space', 'Additional Notes: Internet connection required']"
Rag Doll Joe,"Dec 8, 2019",0,https://store.steampowered.com/app/802050/Rag_Doll_Joe/?snr=1_7_7_230_150_22,Very Positive,82,,"['Single-player', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']","['Casual', 'Free to Play']",[]
Toast Defense,"Nov 22, 2020",0,https://store.steampowered.com/app/1452630/Toast_Defense/?snr=1_7_7_230_150_22,Very Positive,82,,"['Single-player', 'Steam Achievements', 'Stats', 'Steam Leaderboards', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']",['Free to Play'],[]
CrocoMars,"Mar 5, 2018",0,https://store.steampowered.com/app/798280/CrocoMars/?snr=1_7_7_230_150_22,Very Positive,82,,"['Single-player', 'Steam Achievements']","['Action', 'Adventure', 'Free to Play', 'Indie', 'Simulation', 'Strategy']",[]
Line Strike,"Feb 2, 2022",0,https://store.steampowered.com/app/1766160/Line_Strike/?snr=1_7_7_230_150_22,Mostly Positive,73,,"['Online PvP', 'Cross-Platform Multiplayer', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']","['Casual', 'Free to Play', 'Indie', 'Massively Multiplayer', 'Strategy']","['Requires a 64-bit processor and operating system', 'OS: ОС: Windows 7, Windows 8.1, Windows 10, Windows 11 (64bit versions required)', 'Processor: Intel Core i3 4130 or  AMD FX 6300 or better', 'Memory: 4 GB RAM', 'Graphics: NVIDIA GeForce GTX 470 or AMD Radeon HD 5870 or better', 'DirectX: Version 11', 'Storage: 6 GB available space']"
Destined to Die,"Jul 13, 2021",0,https://store.steampowered.com/app/1673740/Destined_to_Die/?snr=1_7_7_230_150_22,Very Positive,82,,"['Single-player', 'Steam Achievements', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']","['Casual', 'Free to Play', 'Indie', 'Simulation']",[]
Animyst,"Jul 2, 2018",0,https://store.steampowered.com/app/871100/Animyst/?snr=1_7_7_230_150_22,Very Positive,82,,"['MMO', 'Online PvP', 'Online Co-op', 'In-App Purchases', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']","['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie', 'Massively Multiplayer']","['Requires a 64-bit processor and operating system', 'OS: Windows 7 64-bit', 'Processor: Intel Core i5- 2 Core', 'Memory: 4 MB RAM', 'Network: Broadband Internet connection', 'Storage: 6 GB available space', 'Additional Notes: Must have a 64-bit processor and operating system. Game may run below minimum requirements at a slower frame-rate.']"
GetMeBro!,"Apr 29, 2020",0,https://store.steampowered.com/app/616610/GetMeBro/?snr=1_7_7_230_150_22,Very Positive,82,,"['Online PvP', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'In-App Purchases', 'Partial Controller Support', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']","['Action', 'Free to Play', 'Indie', 'Racing']","['Requires a 64-bit processor and operating system', 'OS: Windows XP SP2+', 'Processor: 1.7+ GHz or better', 'Memory: 512 MB RAM', 'Graphics: DX9 (shader model 3.0)', 'DirectX: Version 9.0', 'Network: Broadband Internet connection', 'Storage: 256 MB available space']"
Project Exhibited,"Jun 16, 2020",0,https://store.steampowered.com/app/1181640/Project_Exhibited/?snr=1_7_7_230_150_22,Very Positive,82,,"['Single-player', 'Steam Achievements', 'Steam Leaderboards', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']","['Action', 'Adventure', 'Free to Play', 'Indie']","['OS: Windows 7', 'Processor: Intel Core i5', 'Memory: 2 GB RAM', 'Graphics: NVIDIA GeForce GTX 780', 'DirectX: Version 11', 'Storage: 6 GB available space']"
The Indifferent Wonder of an Edible Place,"Feb 27, 2020",0,https://store.steampowered.com/app/1249300/The_Indifferent_Wonder_of_an_Edible_Place/?snr=1_7_7_230_150_22,Very Positive,82,,['Single-player'],"['Adventure', 'Casual', 'Free to Play']","['Requires a 64-bit processor and operating system', 'OS: Windows 7 or higher', 'Processor: CORE i5 + or RYZEN 5 1600', 'Memory: 4 GB RAM', 'Graphics: NVIDIA GTX 750 ti or RADEON RX560', 'DirectX: Version 9.0', 'Storage: 2 GB available space', 'Additional Notes: Headphones recommended']"
Joyspring,"Aug 16, 2021",0,https://store.steampowered.com/app/1532360/Joyspring/?snr=1_7_7_230_150_23,Very Positive,82,,"['Single-player', 'Partial Controller Support', 'Steam Cloud', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']","['Adventure', 'Casual', 'Free to Play']",[]
League of Pixels - 2D MOBA,"Dec 26, 2019",0,https://store.steampowered.com/app/1198760/League_of_Pixels__2D_MOBA/?snr=1_7_7_230_150_23,Very Positive,82,,"['Single-player', 'Online PvP', 'Shared/Split Screen PvP', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']","['Action', 'Casual', 'Free to Play', 'Indie', 'Strategy']",[]
Deserving Life,"Oct 13, 2017",0,https://store.steampowered.com/app/700170/Deserving_Life/?snr=1_7_7_230_150_23,Very Positive,82,,"['Single-player', 'Steam Achievements']",[],"['OS: Windows 7', 'Processor: Intel i5-4590', 'Memory: 8 GB RAM', 'Graphics: NVIDIA GeForce GTX 970', 'Storage: 300 MB available space']"
The Floor Is Really Cheap Lava,"Feb 15, 2019",0,https://store.steampowered.com/app/1025200/The_Floor_Is_Really_Cheap_Lava/?snr=1_7_7_230_150_23,Very Positive,82,,"['Single-player', 'Steam Achievements', 'In-App Purchases', 'Steam Leaderboards', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']","['Casual', 'Free to Play', 'Indie', 'Racing']",[]
Harvest Island: Beginnings,"Dec 18, 2020",0,https://store.steampowered.com/app/1446320/Harvest_Island_Beginnings/?snr=1_7_7_230_150_23,Very Positive,82,,"['Single-player', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']","['Adventure', 'Casual', 'Free to Play', 'Indie']","['Requires a 64-bit processor and operating system', 'OS: WindowsR 7/8/8.1/10 (32bit/64bit)', 'Processor: Intel Core2 Duo or better', 'Memory: 512 MB RAM', 'Graphics: DirectX 9/OpenGL 4.1 capable GPU', 'Storage: 500 MB available space', 'Sound Card: DirectSound-compatible sound card']"
Magika Land of Fantasy,"Apr 5, 2018",0,https://store.steampowered.com/app/822110/Magika_Land_of_Fantasy/?snr=1_7_7_230_150_23,Very Positive,82,,['Single-player'],"['Adventure', 'Free to Play', 'Indie']","['OS: Windows 7', 'Processor: Quad-core Intel or AMD processor, 2.5 GHz or faster', 'Memory: 300 MB RAM', 'Graphics: NVIDIA GeForce 470 GTX or AMD Radeon 6870 HD series card or higher', 'DirectX: Version 11', 'Storage: 3 GB available space']"
Embers of Magic,"Apr 6, 2017",0,https://store.steampowered.com/app/526400/Embers_of_Magic/?snr=1_7_7_230_150_23,Very Positive,82,,"['Single-player', 'Steam Achievements']","['Action', 'Adventure', 'Casual', 'Free to Play']",[]
Team Four Star RPG,"Nov 8, 2017",0,https://store.steampowered.com/app/712390/Team_Four_Star_RPG/?snr=1_7_7_230_150_23,Very Positive,82,,['Single-player'],"['Free to Play', 'Indie']",[]
Tree Trunk Brook,"Oct 23, 2020",0,https://store.steampowered.com/app/1441680/Tree_Trunk_Brook/?snr=1_7_7_230_150_23,Very Positive,82,,"['Single-player', 'Steam Achievements', 'Steam Leaderboards', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']",['Adventure'],"['Requires a 64-bit processor and operating system', 'OS: Windows 7', 'Processor: Dual Core (2.0 GHZ)', 'Memory: 512 MB RAM', 'Graphics: Dedicated graphics card and Webgl enabled', 'Storage: 500 MB available space']"
Vampire: The Masquerade - Heartless Lullaby,"Apr 21, 2022",0,https://store.steampowered.com/app/1926120/Vampire_The_Masquerade__Heartless_Lullaby/?snr=1_7_7_230_150_23,Very Positive,82,,"['Single-player', 'Steam is learning about this game\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']","['Adventure', 'Free to Play', 'Indie', 'RPG', 'Entalto Studios']","['Requires a 64-bit processor and operating system', 'OS: Windows 10', 'Memory: 8 GB RAM', 'DirectX: Version 11', 'Storage: 2 GB available space', 'Additional Notes: Optimized to run @ 1080p']"
Rico-Jump,"Jan 24, 2021",0,https://store.steampowered.com/app/1328490/RicoJump/?snr=1_7_7_230_150_23,Very Positive,82,,"['Single-player', 'Online PvP', 'Steam Achievements', 'Steam Workshop', 'Steam Cloud', 'Stats', 'Includes level editor', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']","['Action', 'Casual', 'Free to Play', 'Indie', 'Sports']","['Requires a 64-bit processor and operating system', 'OS: Windows 10', 'Processor: AMD Ryzen 3 3200G', 'Memory: 1 GB RAM', 'Graphics: Integrated graphics', 'DirectX: Version 11', 'Storage: 500 MB available space']"
Aliens Attack VR,"Jun 7, 2019",0,https://store.steampowered.com/app/932190/Aliens_Attack_VR/?snr=1_7_7_230_150_23,Very Positive,82,,"['Single-player', 'Steam Achievements', 'Steam Leaderboards', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']","['Action', 'Casual', 'Free to Play']","['OS: Windows 7', 'Processor: Intel i5-4590 / AMD FX 4350 or greater', 'Memory: 4 GB RAM', 'Graphics: NVIDIA: GTX 970 4 GB / GTX 1060 6 GB or greater | AMD: RX 480 or greater', 'DirectX: Version 10', 'Storage: 1 GB available space']"
Staden under Gamlestaden,"Jun 19, 2019",0,https://store.steampowered.com/app/1079570/Staden_under_Gamlestaden/?snr=1_7_7_230_150_23,Very Positive,82,,"['Single-player', 'Partial Controller Support', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']","['Free to Play', 'Carolina Ask', 'Projektet Staden Nya Lödöse']","['OS: Windows 8', 'Processor: Intel Core i5-4590 (AMD FX 8350) or better', 'Memory: 4 GB RAM', 'Graphics: NVIDIA GTX 1030 / RX 550 or greater', 'Storage: 4 GB available space', 'Sound Card: Built-in sound card or better']"
Symploke: Legend of Gustavo Bueno (Chapter 1),"Sep 30, 2017",0,https://store.steampowered.com/app/678090/Symploke_Legend_of_Gustavo_Bueno_Chapter_1/?snr=1_7_7_230_150_23,Very Positive,82,,['Single-player'],"['Adventure', 'Free to Play']",[]
Bitku,"Feb 9, 2017",0,https://store.steampowered.com/app/401800/Bitku/?snr=1_7_7_230_150_23,Very Positive,82,,['Single-player'],"['Free to Play', 'Indie']","['OS: Windows XP', 'Processor: Any', 'Memory: 500 MB RAM', 'Graphics: Any', 'Storage: 50 MB available space', 'Sound Card: Any']"
